schema_version,ts,timeframe,source,open,high,low,close,volume,received_at,close_confirmed_at,is_closed,quality_flags
1,2023-12-15T02:00:00Z,1h,coinbase-exchange:BTC-USD,42979.47,43005.99,42825,42881.15,205.92474682,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T03:00:00Z,1h,coinbase-exchange:BTC-USD,42881.15,42894.2,42500,42800.06,556.58531818,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T04:00:00Z,1h,coinbase-exchange:BTC-USD,42800.41,42824.49,42700,42813.55,272.79333156,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T05:00:00Z,1h,coinbase-exchange:BTC-USD,42815.56,42876.49,42576.43,42598.07,221.3412105,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T06:00:00Z,1h,coinbase-exchange:BTC-USD,42598.07,42647.77,42524.19,42578.02,186.65788579,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T07:00:00Z,1h,coinbase-exchange:BTC-USD,42577.32,42720.98,42561.17,42720.16,260.24988087,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T08:00:00Z,1h,coinbase-exchange:BTC-USD,42721.5,42909.93,42650.19,42886.01,240.69393651,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T09:00:00Z,1h,coinbase-exchange:BTC-USD,42886.02,43041.95,42810.69,42849.84,263.85182746,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T10:00:00Z,1h,coinbase-exchange:BTC-USD,42853.36,42901.11,42744.04,42850.57,213.45477702,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T11:00:00Z,1h,coinbase-exchange:BTC-USD,42850.56,42862.34,42700.01,42778.2,185.92644159,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T12:00:00Z,1h,coinbase-exchange:BTC-USD,42781.08,42789.39,42600.45,42613.8,220.33461802,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T13:00:00Z,1h,coinbase-exchange:BTC-USD,42609.46,42625.8,42183.88,42281.85,619.01019247,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T14:00:00Z,1h,coinbase-exchange:BTC-USD,42281.73,42352.19,41991.98,42178.33,758.47259982,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T15:00:00Z,1h,coinbase-exchange:BTC-USD,42180.24,42263.55,41640.51,41890.85,1020.68716075,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T16:00:00Z,1h,coinbase-exchange:BTC-USD,41889.33,42079.99,41649.25,41777.72,1043.61632055,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T17:00:00Z,1h,coinbase-exchange:BTC-USD,41776.13,42057,41744.92,41828.02,772.72652342,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T18:00:00Z,1h,coinbase-exchange:BTC-USD,41828.02,42111.34,41805.53,42094.63,686.86200732,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T19:00:00Z,1h,coinbase-exchange:BTC-USD,42094.89,42174.6,41953.81,42087.87,523.54853397,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T20:00:00Z,1h,coinbase-exchange:BTC-USD,42089.19,42275.21,42064.31,42229.8,673.38130713,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T21:00:00Z,1h,coinbase-exchange:BTC-USD,42228.92,42260.32,42114.3,42248.4,461.27513098,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T22:00:00Z,1h,coinbase-exchange:BTC-USD,42236.55,42257.07,41956.72,42073.38,430.62735098,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-15T23:00:00Z,1h,coinbase-exchange:BTC-USD,42070.06,42183.36,41902.29,41933.89,442.29574873,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T00:00:00Z,1h,coinbase-exchange:BTC-USD,41934.84,42044.23,41626.66,41901.93,494.79055747,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T01:00:00Z,1h,coinbase-exchange:BTC-USD,41902.16,42145.78,41884.22,42059.58,252.93741252,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T02:00:00Z,1h,coinbase-exchange:BTC-USD,42059.59,42184.93,42042.99,42134.08,260.71720919,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T03:00:00Z,1h,coinbase-exchange:BTC-USD,42135.62,42382.74,42089.48,42312.7,276.24257524,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T04:00:00Z,1h,coinbase-exchange:BTC-USD,42308.8,42342.51,42225,42268.33,182.83972659,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T05:00:00Z,1h,coinbase-exchange:BTC-USD,42268.67,42289.3,42175.22,42247.7,159.55275837,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T06:00:00Z,1h,coinbase-exchange:BTC-USD,42247.7,42297.79,42108.08,42178.49,121.00239379,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2023-12-16T07:00:00Z,1h,coinbase-exchange:BTC-USD,42178.5,42249.45,42128.54,42187.65,121.03501326,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
